Country,Pollutant,Year,Unit,Value
Greece,Hydrofluorocarbons,2002,Tonnes of CO2 equivalent,5090.333
Greece,Hydrofluorocarbons,2003,Tonnes of CO2 equivalent,4733.649
Greece,Hydrofluorocarbons,2004,Tonnes of CO2 equivalent,4928.269
Greece,Hydrofluorocarbons,2005,Tonnes of CO2 equivalent,5078.026
Greece,Hydrofluorocarbons,2006,Tonnes of CO2 equivalent,2723.628
Greece,Hydrofluorocarbons,2007,Tonnes of CO2 equivalent,3246.633
Greece,Hydrofluorocarbons,2008,Tonnes of CO2 equivalent,3712.346
Greece,Hydrofluorocarbons,2009,Tonnes of CO2 equivalent,4036.015
Greece,Hydrofluorocarbons,2010,Tonnes of CO2 equivalent,4467.764
Greece,Hydrofluorocarbons,2011,Tonnes of CO2 equivalent,4747.224
Greece,Hydrofluorocarbons,2012,Tonnes of CO2 equivalent,5153.362
Greece,Hydrofluorocarbons,2013,Tonnes of CO2 equivalent,5740.514
Greece,Hydrofluorocarbons,2014,Tonnes of CO2 equivalent,5842.566
Greece,Hydrofluorocarbons,2015,Tonnes of CO2 equivalent,5999.455
Greece,Hydrofluorocarbons,2016,Tonnes of CO2 equivalent,6223.768
Greece,Hydrofluorocarbons,2017,Tonnes of CO2 equivalent,6177.735
Greece,Hydrofluorocarbons,2018,Tonnes of CO2 equivalent,5917.002
Greece,Hydrofluorocarbons,2019,Tonnes of CO2 equivalent,5464.565
Greece,Hydrofluorocarbons,2020,Tonnes of CO2 equivalent,5122.679
Greece,Perfluorocarbons,1990,Tonnes of CO2 equivalent,190.26
Greece,Perfluorocarbons,1991,Tonnes of CO2 equivalent,191.191
Greece,Perfluorocarbons,1992,Tonnes of CO2 equivalent,187.742
Greece,Perfluorocarbons,1993,Tonnes of CO2 equivalent,112.938
Greece,Perfluorocarbons,1994,Tonnes of CO2 equivalent,70.309
Greece,Perfluorocarbons,1995,Tonnes of CO2 equivalent,62.852
Greece,Perfluorocarbons,1996,Tonnes of CO2 equivalent,53.729
Greece,Perfluorocarbons,1997,Tonnes of CO2 equivalent,125.637
Greece,Perfluorocarbons,1998,Tonnes of CO2 equivalent,155.479
Greece,Perfluorocarbons,1999,Tonnes of CO2 equivalent,105.309
Greece,Perfluorocarbons,2000,Tonnes of CO2 equivalent,122.26
Greece,Perfluorocarbons,2001,Tonnes of CO2 equivalent,84.103
Greece,Perfluorocarbons,2002,Tonnes of CO2 equivalent,88.287
Greece,Perfluorocarbons,2003,Tonnes of CO2 equivalent,89.276
Greece,Perfluorocarbons,2004,Tonnes of CO2 equivalent,87.855
Greece,Perfluorocarbons,2005,Tonnes of CO2 equivalent,91.511
Greece,Perfluorocarbons,2006,Tonnes of CO2 equivalent,87.21
Greece,Perfluorocarbons,2007,Tonnes of CO2 equivalent,103.043
Greece,Perfluorocarbons,2008,Tonnes of CO2 equivalent,118.952
Greece,Perfluorocarbons,2009,Tonnes of CO2 equivalent,91.345
Greece,Perfluorocarbons,2010,Tonnes of CO2 equivalent,129.438
Greece,Perfluorocarbons,2011,Tonnes of CO2 equivalent,110.526
Greece,Perfluorocarbons,2012,Tonnes of CO2 equivalent,147.771
Greece,Perfluorocarbons,2013,Tonnes of CO2 equivalent,172.562
Greece,Perfluorocarbons,2014,Tonnes of CO2 equivalent,134.634
Greece,Perfluorocarbons,2015,Tonnes of CO2 equivalent,119.522
Greece,Perfluorocarbons,2016,Tonnes of CO2 equivalent,135.168
Greece,Perfluorocarbons,2017,Tonnes of CO2 equivalent,125.794
Greece,Perfluorocarbons,2018,Tonnes of CO2 equivalent,135.313
Greece,Perfluorocarbons,2019,Tonnes of CO2 equivalent,137.1
Greece,Perfluorocarbons,2020,Tonnes of CO2 equivalent,148.148
Greece,Sulphur hexafluoride,1990,Tonnes of CO2 equivalent,2.929
Greece,Sulphur hexafluoride,1991,Tonnes of CO2 equivalent,3.019
Greece,Sulphur hexafluoride,1992,Tonnes of CO2 equivalent,3.111
Greece,Sulphur hexafluoride,1993,Tonnes of CO2 equivalent,3.199
Greece,Sulphur hexafluoride,1994,Tonnes of CO2 equivalent,3.289
Greece,Sulphur hexafluoride,1995,Tonnes of CO2 equivalent,3.42
Greece,Sulphur hexafluoride,1996,Tonnes of CO2 equivalent,3.511
Greece,Sulphur hexafluoride,1997,Tonnes of CO2 equivalent,3.557
Greece,Sulphur hexafluoride,1998,Tonnes of CO2 equivalent,3.602
Greece,Sulphur hexafluoride,1999,Tonnes of CO2 equivalent,3.694
Greece,Sulphur hexafluoride,2000,Tonnes of CO2 equivalent,3.808
Greece,Sulphur hexafluoride,2001,Tonnes of CO2 equivalent,3.876
Greece,Sulphur hexafluoride,2002,Tonnes of CO2 equivalent,4.058
Greece,Sulphur hexafluoride,2003,Tonnes of CO2 equivalent,4.058
Greece,Sulphur hexafluoride,2004,Tonnes of CO2 equivalent,4.264
Greece,Sulphur hexafluoride,2005,Tonnes of CO2 equivalent,6.156
Greece,Sulphur hexafluoride,2006,Tonnes of CO2 equivalent,7.98
Greece,Sulphur hexafluoride,2007,Tonnes of CO2 equivalent,9.462
Greece,Sulphur hexafluoride,2008,Tonnes of CO2 equivalent,7.182
Greece,Sulphur hexafluoride,2009,Tonnes of CO2 equivalent,5.016
Greece,Sulphur hexafluoride,2010,Tonnes of CO2 equivalent,5.86
Greece,Sulphur hexafluoride,2011,Tonnes of CO2 equivalent,5.13
Greece,Sulphur hexafluoride,2012,Tonnes of CO2 equivalent,5.049
Greece,Sulphur hexafluoride,2013,Tonnes of CO2 equivalent,5.151
Greece,Sulphur hexafluoride,2014,Tonnes of CO2 equivalent,4.922
Greece,Sulphur hexafluoride,2015,Tonnes of CO2 equivalent,5.06
Greece,Sulphur hexafluoride,2016,Tonnes of CO2 equivalent,5.202
Greece,Sulphur hexafluoride,2017,Tonnes of CO2 equivalent,5.011
Greece,Sulphur hexafluoride,2018,Tonnes of CO2 equivalent,4.943
Greece,Sulphur hexafluoride,2019,Tonnes of CO2 equivalent,4.921
Greece,Sulphur hexafluoride,2020,Tonnes of CO2 equivalent,4.939
Hungary,Greenhouse gases,1990,Tonnes of CO2 equivalent,94820.922
Hungary,Greenhouse gases,1991,Tonnes of CO2 equivalent,88340.32
Hungary,Greenhouse gases,1992,Tonnes of CO2 equivalent,78157.648
Hungary,Greenhouse gases,1993,Tonnes of CO2 equivalent,79372.325
Hungary,Greenhouse gases,1994,Tonnes of CO2 equivalent,78430.428
Hungary,Greenhouse gases,1995,Tonnes of CO2 equivalent,77194.412
Hungary,Greenhouse gases,1996,Tonnes of CO2 equivalent,79554.035
Hungary,Greenhouse gases,1997,Tonnes of CO2 equivalent,78011.923
Hungary,Greenhouse gases,1998,Tonnes of CO2 equivalent,77400.906
Hungary,Greenhouse gases,1999,Tonnes of CO2 equivalent,77817.225
Hungary,Greenhouse gases,2000,Tonnes of CO2 equivalent,74928.813
Hungary,Greenhouse gases,2001,Tonnes of CO2 equivalent,76868.917
Hungary,Greenhouse gases,2002,Tonnes of CO2 equivalent,75141.796
Hungary,Greenhouse gases,2003,Tonnes of CO2 equivalent,78048.28
Hungary,Greenhouse gases,2004,Tonnes of CO2 equivalent,76946.243
Hungary,Greenhouse gases,2005,Tonnes of CO2 equivalent,76713.571
Hungary,Greenhouse gases,2006,Tonnes of CO2 equivalent,75480.555
Hungary,Greenhouse gases,2007,Tonnes of CO2 equivalent,73703.712
Hungary,Greenhouse gases,2008,Tonnes of CO2 equivalent,71559.709
Hungary,Greenhouse gases,2009,Tonnes of CO2 equivalent,65358.162
Hungary,Greenhouse gases,2010,Tonnes of CO2 equivalent,66021.083
Hungary,Greenhouse gases,2011,Tonnes of CO2 equivalent,64309.222
Hungary,Greenhouse gases,2012,Tonnes of CO2 equivalent,60915.396
Hungary,Greenhouse gases,2013,Tonnes of CO2 equivalent,58033.037
Hungary,Greenhouse gases,2014,Tonnes of CO2 equivalent,58401.352
Hungary,Greenhouse gases,2015,Tonnes of CO2 equivalent,61495.831
Hungary,Greenhouse gases,2016,Tonnes of CO2 equivalent,62256.336
Hungary,Greenhouse gases,2017,Tonnes of CO2 equivalent,64728.754
Hungary,Greenhouse gases,2018,Tonnes of CO2 equivalent,64756.349
Hungary,Greenhouse gases,2019,Tonnes of CO2 equivalent,64580.975
Hungary,Greenhouse gases,2020,Tonnes of CO2 equivalent,62818.386
Hungary,Greenhouse gases,1990,Index,100
Hungary,Greenhouse gases,1991,Index,93.165
Hungary,Greenhouse gases,1992,Index,82.427
Hungary,Greenhouse gases,1993,Index,83.708
Hungary,Greenhouse gases,1994,Index,82.714
Hungary,Greenhouse gases,1995,Index,81.411
Hungary,Greenhouse gases,1996,Index,83.899
Hungary,Greenhouse gases,1997,Index,82.273
Hungary,Greenhouse gases,1998,Index,81.629
Hungary,Greenhouse gases,1999,Index,82.068
Hungary,Greenhouse gases,2000,Index,79.021
Hungary,Greenhouse gases,2001,Index,81.067
Hungary,Greenhouse gases,2002,Index,79.246
Hungary,Greenhouse gases,2003,Index,82.311
Hungary,Greenhouse gases,2004,Index,81.149
Hungary,Greenhouse gases,2005,Index,80.904
Hungary,Greenhouse gases,2006,Index,79.603
Hungary,Greenhouse gases,2007,Index,77.729
Hungary,Greenhouse gases,2008,Index,75.468
Hungary,Greenhouse gases,2009,Index,68.928
Hungary,Greenhouse gases,2010,Index,69.627
Hungary,Greenhouse gases,2011,Index,67.822
Hungary,Greenhouse gases,2012,Index,64.243
Hungary,Greenhouse gases,2013,Index,61.203
Hungary,Greenhouse gases,2014,Index,61.591
Hungary,Greenhouse gases,2015,Index,64.855
Hungary,Greenhouse gases,2016,Index,65.657
Hungary,Greenhouse gases,2017,Index,68.264
Hungary,Greenhouse gases,2018,Index,68.293
Hungary,Greenhouse gases,2019,Index,68.108
Hungary,Greenhouse gases,2020,Index,66.249
Hungary,Greenhouse gases,1990,Kilograms per capita,9.14
Hungary,Greenhouse gases,1991,Kilograms per capita,8.516
Hungary,Greenhouse gases,1992,Kilograms per capita,7.537
Hungary,Greenhouse gases,1993,Kilograms per capita,7.663
Hungary,Greenhouse gases,1994,Kilograms per capita,7.583
Hungary,Greenhouse gases,1995,Kilograms per capita,7.474
Hungary,Greenhouse gases,1996,Kilograms per capita,7.715
Hungary,Greenhouse gases,1997,Kilograms per capita,7.581
Hungary,Greenhouse gases,1998,Kilograms per capita,7.539
Hungary,Greenhouse gases,1999,Kilograms per capita,7.601
Hungary,Greenhouse gases,2000,Kilograms per capita,7.338
Hungary,Greenhouse gases,2001,Kilograms per capita,7.545
Hungary,Greenhouse gases,2002,Kilograms per capita,7.397
Hungary,Greenhouse gases,2003,Kilograms per capita,7.705
Hungary,Greenhouse gases,2004,Kilograms per capita,7.613
Hungary,Greenhouse gases,2005,Kilograms per capita,7.605
Hungary,Greenhouse gases,2006,Kilograms per capita,7.495
Hungary,Greenhouse gases,2007,Kilograms per capita,7.329
Hungary,Greenhouse gases,2008,Kilograms per capita,7.129
Hungary,Greenhouse gases,2009,Kilograms per capita,6.521
Hungary,Greenhouse gases,2010,Kilograms per capita,6.602
Hungary,Greenhouse gases,2011,Kilograms per capita,6.458
Hungary,Greenhouse gases,2012,Kilograms per capita,6.14
Hungary,Greenhouse gases,2013,Kilograms per capita,5.866
Hungary,Greenhouse gases,2014,Kilograms per capita,5.919
Hungary,Greenhouse gases,2015,Kilograms per capita,6.248
Hungary,Greenhouse gases,2016,Kilograms per capita,6.344
Hungary,Greenhouse gases,2017,Kilograms per capita,6.613
Hungary,Greenhouse gases,2018,Kilograms per capita,6.624
Hungary,Greenhouse gases,2019,Kilograms per capita,6.609
Hungary,Greenhouse gases,2020,Kilograms per capita,6.443
Hungary,Carbon dioxide,1990,Tonnes of CO2 equivalent,73225.536
Hungary,Carbon dioxide,1991,Tonnes of CO2 equivalent,69656.248
Hungary,Carbon dioxide,1992,Tonnes of CO2 equivalent,62084.832
Hungary,Carbon dioxide,1993,Tonnes of CO2 equivalent,63389.271
Hungary,Carbon dioxide,1994,Tonnes of CO2 equivalent,61786.556
Hungary,Carbon dioxide,1995,Tonnes of CO2 equivalent,61391.314
Hungary,Carbon dioxide,1996,Tonnes of CO2 equivalent,63024.782
Hungary,Carbon dioxide,1997,Tonnes of CO2 equivalent,61623.559
Hungary,Carbon dioxide,1998,Tonnes of CO2 equivalent,61163.666
Hungary,Carbon dioxide,1999,Tonnes of CO2 equivalent,61663.743
Hungary,Carbon dioxide,2000,Tonnes of CO2 equivalent,58365.151
Hungary,Carbon dioxide,2001,Tonnes of CO2 equivalent,59968.212
Hungary,Carbon dioxide,2002,Tonnes of CO2 equivalent,59004.707
Hungary,Carbon dioxide,2003,Tonnes of CO2 equivalent,61756.177
Hungary,Carbon dioxide,2004,Tonnes of CO2 equivalent,60129.554
Hungary,Carbon dioxide,2005,Tonnes of CO2 equivalent,60276.272
Hungary,Carbon dioxide,2006,Tonnes of CO2 equivalent,59633.211
Hungary,Carbon dioxide,2007,Tonnes of CO2 equivalent,58553.668
Hungary,Carbon dioxide,2008,Tonnes of CO2 equivalent,57248.107
Hungary,Carbon dioxide,2009,Tonnes of CO2 equivalent,51464.055
Hungary,Carbon dioxide,2010,Tonnes of CO2 equivalent,52068.732
Hungary,Carbon dioxide,2011,Tonnes of CO2 equivalent,50191.329
Hungary,Carbon dioxide,2012,Tonnes of CO2 equivalent,46757.481
Hungary,Carbon dioxide,2013,Tonnes of CO2 equivalent,43611.553
Hungary,Carbon dioxide,2014,Tonnes of CO2 equivalent,43729.844
Hungary,Carbon dioxide,2015,Tonnes of CO2 equivalent,46653.47
Hungary,Carbon dioxide,2016,Tonnes of CO2 equivalent,47113.086
Hungary,Carbon dioxide,2017,Tonnes of CO2 equivalent,49515.229
Hungary,Carbon dioxide,2018,Tonnes of CO2 equivalent,49463.319
Hungary,Carbon dioxide,2019,Tonnes of CO2 equivalent,49234.646
Hungary,Carbon dioxide,2020,Tonnes of CO2 equivalent,47284.497
Hungary,Methane,1990,Tonnes of CO2 equivalent,12829.782
Hungary,Methane,1991,Tonnes of CO2 equivalent,12634.205
Hungary,Methane,1992,Tonnes of CO2 equivalent,11404.651
Hungary,Methane,1993,Tonnes of CO2 equivalent,11104.428
Hungary,Methane,1994,Tonnes of CO2 equivalent,10781.88
Hungary,Methane,1995,Tonnes of CO2 equivalent,10743.736
Hungary,Methane,1996,Tonnes of CO2 equivalent,10879.084
Hungary,Methane,1997,Tonnes of CO2 equivalent,10703.098
Hungary,Methane,1998,Tonnes of CO2 equivalent,10556.386
Hungary,Methane,1999,Tonnes of CO2 equivalent,10566.622
Hungary,Methane,2000,Tonnes of CO2 equivalent,10591.055
Hungary,Methane,2001,Tonnes of CO2 equivalent,10457.078
Hungary,Methane,2002,Tonnes of CO2 equivalent,10305.842
Hungary,Methane,2003,Tonnes of CO2 equivalent,10421.046
Hungary,Methane,2004,Tonnes of CO2 equivalent,9985.04
Hungary,Methane,2005,Tonnes of CO2 equivalent,9705.311
Hungary,Methane,2006,Tonnes of CO2 equivalent,9512.942
Hungary,Methane,2007,Tonnes of CO2 equivalent,9266.662
Hungary,Methane,2008,Tonnes of CO2 equivalent,9026.1
Hungary,Methane,2009,Tonnes of CO2 equivalent,8855.817
Hungary,Methane,2010,Tonnes of CO2 equivalent,8893.607
Hungary,Methane,2011,Tonnes of CO2 equivalent,8741.933
Hungary,Methane,2012,Tonnes of CO2 equivalent,8777.029
Hungary,Methane,2013,Tonnes of CO2 equivalent,8582.594
Hungary,Methane,2014,Tonnes of CO2 equivalent,8339.734
Hungary,Methane,2015,Tonnes of CO2 equivalent,8384.193
Hungary,Methane,2016,Tonnes of CO2 equivalent,8333.866
Hungary,Methane,2017,Tonnes of CO2 equivalent,8353.33
Hungary,Methane,2018,Tonnes of CO2 equivalent,8291.909
Hungary,Methane,2019,Tonnes of CO2 equivalent,8233.717
Hungary,Methane,2020,Tonnes of CO2 equivalent,8219.728
Hungary,Nitrous oxide,1990,Tonnes of CO2 equivalent,8377.492
Hungary,Nitrous oxide,1991,Tonnes of CO2 equivalent,5697.663
Hungary,Nitrous oxide,1992,Tonnes of CO2 equivalent,4443.522
Hungary,Nitrous oxide,1993,Tonnes of CO2 equivalent,4627.726
Hungary,Nitrous oxide,1994,Tonnes of CO2 equivalent,5580.936
Hungary,Nitrous oxide,1995,Tonnes of CO2 equivalent,4749.545
Hungary,Nitrous oxide,1996,Tonnes of CO2 equivalent,5332.356
Hungary,Nitrous oxide,1997,Tonnes of CO2 equivalent,5329.067
Hungary,Nitrous oxide,1998,Tonnes of CO2 equivalent,5237.148
Hungary,Nitrous oxide,1999,Tonnes of CO2 equivalent,5065.434
Hungary,Nitrous oxide,2000,Tonnes of CO2 equivalent,5404.671
Hungary,Nitrous oxide,2001,Tonnes of CO2 equivalent,5854.348
Hungary,Nitrous oxide,2002,Tonnes of CO2 equivalent,5166.643
Hungary,Nitrous oxide,2003,Tonnes of CO2 equivalent,5087.446
Hungary,Nitrous oxide,2004,Tonnes of CO2 equivalent,5879.329
Hungary,Nitrous oxide,2005,Tonnes of CO2 equivalent,5608.346
Hungary,Nitrous oxide,2006,Tonnes of CO2 equivalent,5334.529
Hungary,Nitrous oxide,2007,Tonnes of CO2 equivalent,4786.118
Hungary,Nitrous oxide,2008,Tonnes of CO2 equivalent,4083.841
Hungary,Nitrous oxide,2009,Tonnes of CO2 equivalent,3788.496
Hungary,Nitrous oxide,2010,Tonnes of CO2 equivalent,3713.926
Hungary,Nitrous oxide,2011,Tonnes of CO2 equivalent,3907.012
Hungary,Nitrous oxide,2012,Tonnes of CO2 equivalent,3841.084
Hungary,Nitrous oxide,2013,Tonnes of CO2 equivalent,4184.407
Hungary,Nitrous oxide,2014,Tonnes of CO2 equivalent,4413.961
Hungary,Nitrous oxide,2015,Tonnes of CO2 equivalent,4515.065
Hungary,Nitrous oxide,2016,Tonnes of CO2 equivalent,4781.195
Hungary,Nitrous oxide,2017,Tonnes of CO2 equivalent,4780.858
Hungary,Nitrous oxide,2018,Tonnes of CO2 equivalent,4847.501
Hungary,Nitrous oxide,2019,Tonnes of CO2 equivalent,4849.903
Hungary,Nitrous oxide,2020,Tonnes of CO2 equivalent,5012.727
Hungary,Hydrofluorocarbons,1990,Tonnes of CO2 equivalent,0.002
Hungary,Hydrofluorocarbons,1991,Tonnes of CO2 equivalent,15.136
Hungary,Hydrofluorocarbons,1992,Tonnes of CO2 equivalent,25.516
Hungary,Hydrofluorocarbons,1993,Tonnes of CO2 equivalent,26.278
Hungary,Hydrofluorocarbons,1994,Tonnes of CO2 equivalent,30.735
Hungary,Hydrofluorocarbons,1995,Tonnes of CO2 equivalent,36.052
Hungary,Hydrofluorocarbons,1996,Tonnes of CO2 equivalent,42.07
Hungary,Hydrofluorocarbons,1997,Tonnes of CO2 equivalent,66.068
Hungary,Hydrofluorocarbons,1998,Tonnes of CO2 equivalent,90.529
Hungary,Hydrofluorocarbons,1999,Tonnes of CO2 equivalent,163.488
Hungary,Hydrofluorocarbons,2000,Tonnes of CO2 equivalent,203.857
Hungary,Hydrofluorocarbons,2001,Tonnes of CO2 equivalent,242.597
Hungary,Hydrofluorocarbons,2002,Tonnes of CO2 equivalent,329.139
Hungary,Hydrofluorocarbons,2003,Tonnes of CO2 equivalent,454.838
Hungary,Hydrofluorocarbons,2004,Tonnes of CO2 equivalent,591.333
Hungary,Hydrofluorocarbons,2005,Tonnes of CO2 equivalent,753.846
Hungary,Hydrofluorocarbons,2006,Tonnes of CO2 equivalent,895.784
Hungary,Hydrofluorocarbons,2007,Tonnes of CO2 equivalent,992.771
Hungary,Hydrofluorocarbons,2008,Tonnes of CO2 equivalent,1113.085
Hungary,Hydrofluorocarbons,2009,Tonnes of CO2 equivalent,1167.963
Hungary,Hydrofluorocarbons,2010,Tonnes of CO2 equivalent,1249.524
Hungary,Hydrofluorocarbons,2011,Tonnes of CO2 equivalent,1387.327
Hungary,Hydrofluorocarbons,2012,Tonnes of CO2 equivalent,1458.614
Hungary,Hydrofluorocarbons,2013,Tonnes of CO2 equivalent,1552.027
Hungary,Hydrofluorocarbons,2014,Tonnes of CO2 equivalent,1829.36
Hungary,Hydrofluorocarbons,2015,Tonnes of CO2 equivalent,1820.592
Hungary,Hydrofluorocarbons,2016,Tonnes of CO2 equivalent,1895.464
Hungary,Hydrofluorocarbons,2017,Tonnes of CO2 equivalent,1963.518
Hungary,Hydrofluorocarbons,2018,Tonnes of CO2 equivalent,2054.524
Hungary,Hydrofluorocarbons,2019,Tonnes of CO2 equivalent,2158.823
Hungary,Hydrofluorocarbons,2020,Tonnes of CO2 equivalent,2188.748
Hungary,Perfluorocarbons,1990,Tonnes of CO2 equivalent,375.722
Hungary,Perfluorocarbons,1991,Tonnes of CO2 equivalent,323.598
Hungary,Perfluorocarbons,1992,Tonnes of CO2 equivalent,180.038
Hungary,Perfluorocarbons,1993,Tonnes of CO2 equivalent,194.585
Hungary,Perfluorocarbons,1994,Tonnes of CO2 equivalent,212.187
Hungary,Perfluorocarbons,1995,Tonnes of CO2 equivalent,222.719
Hungary,Perfluorocarbons,1996,Tonnes of CO2 equivalent,212.805
Hungary,Perfluorocarbons,1997,Tonnes of CO2 equivalent,212.192
Hungary,Perfluorocarbons,1998,Tonnes of CO2 equivalent,262.523
Hungary,Perfluorocarbons,1999,Tonnes of CO2 equivalent,285.785
Hungary,Perfluorocarbons,2000,Tonnes of CO2 equivalent,282.488
Hungary,Perfluorocarbons,2001,Tonnes of CO2 equivalent,266.332
Hungary,Perfluorocarbons,2002,Tonnes of CO2 equivalent,271.141
Hungary,Perfluorocarbons,2003,Tonnes of CO2 equivalent,253.632
Hungary,Perfluorocarbons,2004,Tonnes of CO2 equivalent,269.308
Hungary,Perfluorocarbons,2005,Tonnes of CO2 equivalent,280.216
Hungary,Perfluorocarbons,2006,Tonnes of CO2 equivalent,3.068
Hungary,Perfluorocarbons,2007,Tonnes of CO2 equivalent,3.923
Hungary,Perfluorocarbons,2008,Tonnes of CO2 equivalent,4.418
Hungary,Perfluorocarbons,2009,Tonnes of CO2 equivalent,4.389
Hungary,Perfluorocarbons,2010,Tonnes of CO2 equivalent,3.744
Hungary,Perfluorocarbons,2011,Tonnes of CO2 equivalent,4.031
Hungary,Perfluorocarbons,2012,Tonnes of CO2 equivalent,4.136
Hungary,Perfluorocarbons,2013,Tonnes of CO2 equivalent,4.606
Hungary,Perfluorocarbons,2014,Tonnes of CO2 equivalent,4.314
Hungary,Perfluorocarbons,2015,Tonnes of CO2 equivalent,4.169
Hungary,Perfluorocarbons,2016,Tonnes of CO2 equivalent,4.276
Hungary,Perfluorocarbons,2017,Tonnes of CO2 equivalent,1.977
